2.037614511081519453e+01,1.352519109114989604e+01,1.011666955412732705e+01,2.623677623264446268e+01,1.218462365826860605e+01,1.113697420464742649e+01,3.501208903729436273e+00,5.731473119600894783e+00,7.200422233496924562e+00,2.602992433215149859e+01,0.000000000000000000e+00,1.002231260350549569e+01,1.393184840664855706e+01,1.239453076380070939e+01,6.234573301534779510e+00,1.332207263191757818e+01,1.511061574319457712e+01,1.318407992229363224e+00,2.248746047769427747e+01,7.348312510130019071e+00,1.345978719624229036e+01,7.990626047278914790e+00,9.308048790410403228e+00,6.598670167869140180e+00,9.936086070640911316e+00,2.261118688353703021e+01,1.466736796409994703e+01,4.740349886301529203e+00,1.000000000000000000e+00
2.684458060797928880e+01,2.178017976001091327e+01,1.638925152166970278e+01,2.203092502059796587e+01,1.884510822109512063e+01,6.286138539832598404e+00,1.194330237294707153e+01,1.522650750142548404e+01,1.058808911561303034e+01,1.972452919025696971e+01,1.002231260350549569e+01,0.000000000000000000e+00,3.919384138587547195e+00,2.216697758877001334e+01,3.834266913655519637e+00,5.081285134080602894e+00,5.108470193270062687e+00,8.849745693018110870e+00,1.248610304846841501e+01,1.729087234685560759e+01,8.844380666194405549e+00,1.290202451696712238e+01,1.118124232616700020e+01,1.211062898442639657e+01,1.851715162880941890e+01,1.285878988133757339e+01,4.913829658985608084e+00,6.559718280472179863e+00,1.000000000000000000e+00
2.970909019169005560e+01,2.522248067406214034e+01,1.953560387834985335e+01,2.113589482845758738e+01,2.197727619240812302e+01,7.549996539434241427e+00,1.568073281144754105e+01,1.902557276333653391e+01,1.362238287941664261e+01,1.788224722585778181e+01,1.393184840664855706e+01,3.919384138587547195e+00,0.000000000000000000e+00,2.598266659376875509e+01,7.712428099610789900e+00,4.283489395174351344e+00,1.468334947960460823e+00,1.273954810709391516e+01,8.566748342019762319e+00,2.116646859443095607e+01,9.317829706645024856e+00,1.599139220420460816e+01,1.373810633159109429e+01,1.539614514806242518e+01,2.209152101575659088e+01,9.082003406442952453e+00,1.719728232462196971e+00,1.019151779860263396e+01,1.000000000000000000e+00
1.404660803604295438e+01,6.363002240392069631e+00,1.039208032513165314e+01,3.229806979116539623e+01,9.802070656031991902e+00,2.122203528871554212e+01,1.035747180444197824e+01,6.960011200748208893e+00,1.421898773056235399e+01,3.410679473641783943e+01,1.239453076380070939e+01,2.216697758877001334e+01,2.598266659376875509e+01,0.000000000000000000e+00,1.833711660148676970e+01,2.442663990666236273e+01,2.726867485491716891e+01,1.339403987627272485e+01,3.439757230001838906e+01,5.147556317529133452e+00,2.258613807813164698e+01,1.250092306864627645e+01,1.578454909968232478e+01,1.206568964380173270e+01,5.665718590937408372e+00,3.410821670831686703e+01,2.643496803544165985e+01,1.586268977845717387e+01,1.000000000000000000e+00
2.376287919124859371e+01,1.820075717549739736e+01,1.315518664231930401e+01,2.277915094970598986e+01,1.558615505730558404e+01,6.505001189159167474e+00,8.168597382579619648e+00,1.140550022847481415e+01,7.700461742099500739e+00,2.142135828743164083e+01,6.234573301534779510e+00,3.834266913655519637e+00,7.712428099610789900e+00,1.833711660148676970e+01,0.000000000000000000e+00,7.472801048912280919e+00,8.942536870326833309e+00,5.027121058120129327e+00,1.625607378480886567e+01,1.346068034739462504e+01,9.250455881823354432e+00,9.826648213144467903e+00,8.875232418651947341e+00,8.825001320690319062e+00,1.484195284789360691e+01,1.641867851264861145e+01,8.450353291975799763e+00,3.062181235662917889e+00,1.000000000000000000e+00
2.636481848523323990e+01,2.271069746845792636e+01,1.668399911107594846e+01,1.722778425516982992e+01,1.904903135565858108e+01,3.823353620543734177e+00,1.412398897882175319e+01,1.755341489450355752e+01,1.086937061343104638e+01,1.464656332888656820e+01,1.332207263191757818e+01,5.081285134080602894e+00,4.283489395174351344e+00,2.442663990666236273e+01,7.472801048912280919e+00,0.000000000000000000e+00,5.555085008269381674e+00,1.201215723615643505e+01,1.042352395596185310e+01,2.001002281886140111e+01,5.071488800995349600e+00,1.318550069951950832e+01,1.044600498116884957e+01,1.290063631244026787e+01,1.990277934847444996e+01,9.702755451216086513e+00,3.144618818493952528e+00,8.783545785397340211e+00,1.000000000000000000e+00
3.117699826271765318e+01,2.664060433704719344e+01,2.098790592302526647e+01,2.198529022046494674e+01,2.343204163403836304e+01,8.979222176739297012e+00,1.700649148024349699e+01,2.032100201182703003e+01,1.507749982045819870e+01,1.841712822835365060e+01,1.511061574319457712e+01,5.108470193270062687e+00,1.468334947960460823e+00,2.726867485491716891e+01,8.942536870326833309e+00,5.555085008269381674e+00,0.000000000000000000e+00,1.395490951634794641e+01,7.541396133734007634e+00,2.239788857835817382e+01,1.062551386473542259e+01,1.744533146471843565e+01,1.520626256597376269e+01,1.683014965561091358e+01,2.347857820283889652e+01,8.452094079417793893e+00,2.553943687005168162e+00,1.154532017980813841e+01,1.000000000000000000e+00
2.052624904535712247e+01,1.401759553943887404e+01,1.005337350905132787e+01,2.509570244086407698e+01,1.226382328303189162e+01,9.835451169495975421e+00,3.737392004229385112e+00,6.554463982203825978e+00,6.401588447492520650e+00,2.476777999410019149e+01,1.318407992229363224e+00,8.849745693018110870e+00,1.273954810709391516e+01,1.339403987627272485e+01,5.027121058120129327e+00,1.201215723615643505e+01,1.395490951634794641e+01,0.000000000000000000e+00,2.127696034962978899e+01,8.444072736588379868e+00,1.219541655989972284e+01,7.536550932518558454e+00,8.430070646518201372e+00,6.174909152911346233e+00,1.047612688628409039e+01,2.134324705567069458e+01,1.341849343627526459e+01,3.436923555436398825e+00,1.000000000000000000e+00
3.663515215574077644e+01,3.310413504385575578e+01,2.710733774175662347e+01,2.162330551520257416e+01,2.946960946369745571e+01,1.420160510972056578e+01,2.404537435356319364e+01,2.744121550577004243e+01,2.127192162864951541e+01,1.655250688339371123e+01,2.248746047769427747e+01,1.248610304846841501e+01,8.566748342019762319e+00,3.439757230001838906e+01,1.625607378480886567e+01,1.042352395596185310e+01,7.541396133734007634e+00,2.127696034962978899e+01,0.000000000000000000e+00,2.967366001902837880e+01,1.455596907908179816e+01,2.360266576571769903e+01,2.083786997582528855e+01,2.325818397261096138e+01,3.019260150903492956e+01,2.845340277672438134e+00,7.967864162997187805e+00,1.853535506005965061e+01,1.000000000000000000e+00
1.648509359314773093e+01,8.503839370532391584e+00,9.048643596656296140e+00,2.999923736726439927e+01,9.744050018150923975e+00,1.712972595252445629e+01,5.978638137056923263e+00,2.756642222538959963e+00,1.073106739983137636e+01,3.101945149490887488e+01,7.348312510130019071e+00,1.729087234685560759e+01,2.116646859443095607e+01,5.147556317529133452e+00,1.346068034739462504e+01,2.001002281886140111e+01,2.239788857835817382e+01,8.444072736588379868e+00,2.967366001902837880e+01,0.000000000000000000e+00,1.887928138370543607e+01,9.677145537941537867e+00,1.266547023114723558e+01,8.770237458268017150e+00,5.462311830233387511e+00,2.958512869499063669e+01,2.175576149171643436e+01,1.125475395819963786e+01,1.000000000000000000e+00
2.218529298256597215e+01,1.968999883638412385e+01,1.344978536788165435e+01,1.353897077085372302e+01,1.559226406855271918e+01,2.765082233834793790e+00,1.295085131670034961e+01,1.617678520031176959e+01,8.367162912492643656e+00,1.257238842690505543e+01,1.345978719624229036e+01,8.844380666194405549e+00,9.317829706645024856e+00,2.258613807813164698e+01,9.250455881823354432e+00,5.071488800995349600e+00,1.062551386473542259e+01,1.219541655989972284e+01,1.455596907908179816e+01,1.887928138370543607e+01,0.000000000000000000e+00,1.029033099037260257e+01,7.050734090474223059e+00,1.052297133270731777e+01,1.742752094803625695e+01,1.308281916283283941e+01,8.186747281640215590e+00,8.795643907331662348e+00,1.000000000000000000e+00
1.397157084495882451e+01,9.557030489701636711e+00,3.546330133620513081e+00,2.032402077584427857e+01,5.986906610790512673e+00,9.498989801321640059e+00,5.018274146894690979e+00,6.968856802158290620e+00,2.370207255597482465e+00,2.164120723701821447e+01,7.990626047278914790e+00,1.290202451696712238e+01,1.599139220420460816e+01,1.250092306864627645e+01,9.826648213144467903e+00,1.318550069951950832e+01,1.744533146471843565e+01,7.536550932518558454e+00,2.360266576571769903e+01,9.677145537941537867e+00,1.029033099037260257e+01,0.000000000000000000e+00,3.299910217778548649e+00,1.392813321903796808e+00,7.148419066475138806e+00,2.274336558428331401e+01,1.584945360279343873e+01,6.794890419651776092e+00,1.000000000000000000e+00
1.599256857256570008e+01,1.265173358294495642e+01,6.428635780709337055e+00,1.746595112612170553e+01,8.677799195621453521e+00,6.637334835519348886e+00,7.249393243459738123e+00,9.910667515135010319e+00,2.158594747167009498e+00,1.842357109730555820e+01,9.308048790410403228e+00,1.118124232616700020e+01,1.373810633159109429e+01,1.578454909968232478e+01,8.875232418651947341e+00,1.044600498116884957e+01,1.520626256597376269e+01,8.430070646518201372e+00,2.083786997582528855e+01,1.266547023114723558e+01,7.050734090474223059e+00,3.299910217778548649e+00,0.000000000000000000e+00,3.897187974001016020e+00,1.044015298705622286e+01,1.977760249771350232e+01,1.333287704274160923e+01,6.274771236203978475e+00,1.000000000000000000e+00
1.494853376723428795e+01,9.862838341413439736e+00,4.330368960358907948e+00,2.128883571155410692e+01,6.769228620175970157e+00,9.368171881393799083e+00,3.690351504164675944e+00,6.017489845843801533e+00,2.161967352279072330e+00,2.230136380718306199e+01,6.598670167869140180e+00,1.211062898442639657e+01,1.539614514806242518e+01,1.206568964380173270e+01,8.825001320690319062e+00,1.290063631244026787e+01,1.683014965561091358e+01,6.174909152911346233e+00,2.325818397261096138e+01,8.770237458268017150e+00,1.052297133270731777e+01,1.392813321903796808e+00,3.897187974001016020e+00,0.000000000000000000e+00,7.041652631274596175e+00,2.256135180342048940e+01,1.539578257728573085e+01,5.763227377534706264e+00,1.000000000000000000e+00
1.117111071890250784e+01,3.600175242060886571e+00,4.726375521007941671e+00,2.663372603335762179e+01,4.499711079262161739e+00,1.640982045765344211e+01,6.782350271434196110e+00,4.532962548055224694e+00,9.174479781211561047e+00,2.856237470445375237e+01,9.936086070640911316e+00,1.851715162880941890e+01,2.209152101575659088e+01,5.665718590937408372e+00,1.484195284789360691e+01,1.990277934847444996e+01,2.347857820283889652e+01,1.047612688628409039e+01,3.019260150903492956e+01,5.462311830233387511e+00,1.742752094803625695e+01,7.148419066475138806e+00,1.044015298705622286e+01,7.041652631274596175e+00,0.000000000000000000e+00,2.958632686547620239e+01,2.226474507761317057e+01,1.195975063678055683e+01,1.000000000000000000e+00
3.526626297586952319e+01,3.230001066431326251e+01,2.616853218023053174e+01,1.890301836406596436e+01,2.845523184479931444e+01,1.324465891908475967e+01,2.377403506087490470e+01,2.720255412204396706e+01,2.048373252814287326e+01,1.373101472530314204e+01,2.261118688353703021e+01,1.285878988133757339e+01,9.082003406442952453e+00,3.410821670831686703e+01,1.641867851264861145e+01,9.702755451216086513e+00,8.452094079417793893e+00,2.134324705567069458e+01,2.845340277672438134e+00,2.958512869499063669e+01,1.308281916283283941e+01,2.274336558428331401e+01,1.977760249771350232e+01,2.256135180342048940e+01,2.958632686547620239e+01,0.000000000000000000e+00,7.980585684429901683e+00,1.833317279281454404e+01,1.000000000000000000e+00
2.931736973854625106e+01,2.525861376458864171e+01,1.938878691131809973e+01,1.950294804181243435e+01,2.180001461911446015e+01,6.834534943200804236e+00,1.607998028716479055e+01,1.948197221903140886e+01,1.348779577915963124e+01,1.616510208988884756e+01,1.466736796409994703e+01,4.913829658985608084e+00,1.719728232462196971e+00,2.643496803544165985e+01,8.450353291975799763e+00,3.144618818493952528e+00,2.553943687005168162e+00,1.341849343627526459e+01,7.967864162997187805e+00,2.175576149171643436e+01,8.186747281640215590e+00,1.584945360279343873e+01,1.333287704274160923e+01,1.539578257728573085e+01,2.226474507761317057e+01,7.980585684429901683e+00,0.000000000000000000e+00,1.057258509781403255e+01,1.000000000000000000e+00
2.070547668213108139e+01,1.523434237678281988e+01,1.009318471265884121e+01,2.191292190797755524e+01,1.252440277672846669e+01,6.398651350905665502e+00,5.511803419838549267e+00,8.910102153822656135e+00,4.779022296720721208e+00,2.136116808056653582e+01,4.740349886301529203e+00,6.559718280472179863e+00,1.019151779860263396e+01,1.586268977845717387e+01,3.062181235662917889e+00,8.783545785397340211e+00,1.154532017980813841e+01,3.436923555436398825e+00,1.853535506005965061e+01,1.125475395819963786e+01,8.795643907331662348e+00,6.794890419651776092e+00,6.274771236203978475e+00,5.763227377534706264e+00,1.195975063678055683e+01,1.833317279281454404e+01,1.057258509781403255e+01,0.000000000000000000e+00,1.000000000000000000e+00
